host_since,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,guests_included,extra_people,minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,instant_bookable,cancellation_policy
2012.0,0,1.0,1,0,House,Entire home/apt,6,2.0,4.0,3.0,Real Bed,11,450.0,4,50.0,3,1,29,59,89,364,3,0,moderate
2015.0,0,1.0,1,0,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,10,125.0,2,50.0,2,1,25,55,85,360,0,0,strict
2014.0,0,1.0,1,0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,19,220.0,1,0.0,1,1,0,22,52,327,0,0,flexible
2015.0,0,1.0,1,1,Apartment,Shared room,3,2.0,1.0,1.0,Couch,17,38.0,1,15.0,1,1,27,54,84,359,15,0,flexible
2015.0,0,1.0,1,1,Apartment,Shared room,1,1.0,1.0,1.0,Couch,16,95.0,1,0.0,1,1,22,38,68,335,1,1,flexible
2014.0,0,1.0,1,0,Apartment,Shared room,3,2.0,1.0,2.0,Real Bed,25,220.0,1,25.0,1,1,30,60,90,365,1,1,flexible
2011.0,0,1.0,1,0,Apartment,Shared room,2,1.0,1.0,1.0,Real Bed,10,175.0,1,0.0,1,1,30,60,90,365,10,1,flexible
2013.0,0,1.0,1,1,Townhouse,Entire home/apt,5,1.0,3.0,3.0,Real Bed,10,236.0,1,0.0,2,1,0,0,0,227,1,0,moderate
2015.0,0,1.0,1,1,Condominium,Entire home/apt,3,1.0,2.0,2.0,Real Bed,14,249.0,1,0.0,3,1,30,60,90,365,2,0,moderate
2014.0,0,2.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,13,200.0,2,50.0,1,1,30,60,90,365,0,0,flexible
2012.0,0,1.0,1,0,House,Entire home/apt,10,3.0,4.0,4.0,Real Bed,15,850.0,8,20.0,2,1,0,0,0,102,9,0,moderate
2013.0,0,339.0,1,1,House,Entire home/apt,9,2.0,4.0,4.0,Real Bed,12,978.0,1,0.0,2,1,22,52,82,357,2,0,strict
2012.0,0,1.0,1,0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,15,500.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2015.0,0,2.0,1,0,House,Private room,4,1.0,1.0,2.0,Real Bed,10,95.0,4,10.0,1,1,29,59,89,364,1,0,strict
2014.0,0,1.0,1,1,Apartment,Entire home/apt,6,1.0,1.0,1.0,Real Bed,16,350.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2015.0,0,2.0,1,0,House,Entire home/apt,10,3.0,4.0,4.0,Real Bed,24,500.0,8,25.0,2,1,28,58,88,363,2,0,strict
2015.0,0,2.0,1,0,House,Entire home/apt,4,1.0,2.0,1.0,Real Bed,11,300.0,1,0.0,1,1,0,0,0,16,0,0,flexible
2011.0,0,4.0,1,0,House,Entire home/apt,6,2.0,3.0,4.0,Real Bed,14,288.0,1,0.0,2,1,17,37,40,306,0,0,strict
2014.0,0,1.0,1,0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,500.0,1,0.0,1,1,0,0,0,218,0,0,flexible
2011.0,0,4.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,11,85.0,2,0.0,3,1,26,56,86,361,53,0,strict
2011.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,10,175.0,0,0.0,1,1,29,59,89,364,18,0,moderate
2013.0,0,1.0,1,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,15,150.0,3,25.0,2,1,28,58,88,363,3,0,moderate
2012.0,1,2.0,1,1,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,12,108.0,2,25.0,3,1,0,0,26,301,15,0,strict
2014.0,0,1.0,1,0,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,14,325.0,1,0.0,3,1,30,60,90,365,0,0,flexible
2011.0,1,2.0,1,1,Townhouse,Entire home/apt,4,1.0,2.0,2.0,Real Bed,17,299.0,1,0.0,2,1,5,33,63,306,0,0,strict
2014.0,0,1.0,1,0,Treehouse,Private room,2,1.0,1.0,1.0,Real Bed,20,150.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2013.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,23,50.0,1,0.0,1,1,19,49,79,354,0,0,flexible
2015.0,0,1.0,1,1,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,15,500.0,1,0.0,1,1,1,1,1,59,1,0,flexible
2011.0,0,1.0,1,0,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,10,195.0,1,0.0,3,1,30,60,90,365,1,0,strict
2015.0,0,1.0,1,0,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,11,400.0,1,0.0,2,1,30,60,90,365,3,0,flexible
2015.0,0,1.0,1,0,Apartment,Shared room,3,1.0,1.0,2.0,Real Bed,12,60.0,1,0.0,1,1,0,0,30,30,1,0,flexible
2012.0,0,14.0,1,0,House,Entire home/apt,10,2.0,3.0,5.0,Real Bed,17,359.0,6,25.0,3,1,28,58,88,363,2,0,strict
2013.0,0,1.0,1,1,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,13,125.0,2,0.0,1,1,26,53,83,358,27,0,flexible
2014.0,1,1.0,1,0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,17,95.0,2,0.0,2,1,12,12,12,194,18,0,moderate
2014.0,0,1.0,1,0,Apartment,Entire home/apt,5,1.5,1.0,3.0,Real Bed,10,250.0,1,0.0,1,1,30,60,90,365,4,0,strict
2012.0,1,1.0,1,1,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,21,299.0,1,0.0,3,1,6,8,34,263,28,1,moderate
2013.0,0,7.0,1,1,House,Entire home/apt,8,2.0,4.0,6.0,Real Bed,20,1350.0,1,0.0,1,1,30,60,90,365,0,0,strict
2012.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,17,70.0,1,30.0,1,1,30,60,90,365,10,0,flexible
2015.0,0,5.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,10,125.0,1,0.0,2,1,29,59,89,179,0,0,strict
2014.0,0,1.0,1,0,House,Entire home/apt,5,2.0,3.0,4.0,Real Bed,12,400.0,1,0.0,1,1,30,60,90,356,1,1,strict
2013.0,0,9.0,1,1,House,Entire home/apt,8,3.0,4.0,6.0,Real Bed,19,1000.0,1,0.0,1,1,0,0,0,47,0,0,strict
2015.0,0,1.0,1,1,House,Entire home/apt,10,4.0,4.0,4.0,Real Bed,18,1000.0,1,0.0,1,1,30,60,90,365,0,1,strict
2014.0,0,1.0,1,1,House,Entire home/apt,8,2.5,4.0,4.0,Real Bed,16,500.0,6,20.0,2,1,2,12,12,239,1,0,strict
2012.0,0,1.0,1,1,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,12,450.0,1,0.0,1,1,4,4,4,17,0,0,moderate
2013.0,0,339.0,1,1,House,Entire home/apt,4,1.0,1.0,3.0,Real Bed,9,172.0,1,0.0,2,1,24,49,79,350,4,0,strict
2012.0,0,2.0,1,1,House,Private room,1,1.5,1.0,1.0,Real Bed,13,175.0,2,50.0,2,1,30,60,90,365,1,0,flexible
2012.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,18,219.0,3,25.0,1,1,30,60,90,360,0,0,flexible
2012.0,1,1.0,1,0,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,18,595.0,1,0.0,2,1,7,10,18,256,19,0,strict
2014.0,1,1.0,1,1,House,Entire home/apt,5,2.0,2.0,2.0,Real Bed,13,98.0,2,25.0,3,1,0,0,0,0,10,0,moderate
2012.0,0,1.0,1,1,House,Entire home/apt,8,2.5,4.0,4.0,Real Bed,19,600.0,8,100.0,3,1,29,59,89,358,4,0,strict
2015.0,0,301.0,1,1,House,Entire home/apt,6,2.0,3.0,5.0,Real Bed,15,1079.0,1,0.0,2,1,0,0,0,0,1,0,strict
2014.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,10,185.0,1,0.0,1,1,28,58,88,178,0,0,moderate
2015.0,0,1.0,1,1,House,Entire home/apt,5,2.0,3.0,4.0,Real Bed,14,975.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2015.0,0,301.0,1,1,House,Entire home/apt,7,2.5,3.0,4.0,Real Bed,15,699.0,1,0.0,2,1,10,10,31,296,0,0,strict
2012.0,0,1.0,1,0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,9,98.0,2,25.0,1,1,24,47,77,348,126,0,strict
2014.0,0,1.0,1,1,Apartment,Private room,4,1.0,1.0,1.0,Real Bed,20,50.0,2,20.0,2,1,28,52,82,172,17,1,strict
2015.0,0,1.0,1,1,Townhouse,Entire home/apt,6,2.0,3.0,3.0,Real Bed,12,160.0,5,50.0,2,1,24,54,84,84,5,1,moderate
2012.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,21,95.0,1,0.0,1,1,29,59,89,364,3,1,flexible
2013.0,1,1.0,1,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,18,124.0,5,0.0,2,1,0,0,0,0,71,0,strict
2013.0,0,8.0,1,1,Apartment,Entire home/apt,10,4.0,5.0,5.0,Real Bed,19,349.0,1,0.0,1,1,0,30,60,335,0,0,flexible
2013.0,0,8.0,1,1,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,20,119.0,1,0.0,2,1,28,58,88,363,2,0,strict
2012.0,0,1.0,1,1,House,Entire home/apt,6,3.0,3.0,4.0,Real Bed,14,399.0,1,0.0,2,1,30,60,90,365,3,0,strict
2014.0,0,1.0,1,0,House,Entire home/apt,8,2.0,4.0,4.0,Real Bed,11,479.0,6,0.0,3,1,30,60,90,365,1,0,moderate
2013.0,0,1.0,1,0,Camper/RV,Entire home/apt,3,1.0,0.0,2.0,Real Bed,12,60.0,1,0.0,1,1,0,0,0,3,8,0,flexible
2013.0,0,1.0,1,0,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,15,745.0,1,0.0,3,1,30,60,90,365,0,0,strict
2011.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,12,119.0,1,0.0,1,1,21,51,81,351,134,0,flexible
2011.0,0,21.0,1,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,15,140.0,1,0.0,3,1,17,35,49,315,15,0,strict
2012.0,1,1.0,1,1,House,Entire home/apt,3,1.0,0.0,1.0,Real Bed,13,99.0,2,35.0,1,1,12,29,52,321,14,0,moderate
2013.0,0,1.0,1,1,House,Entire home/apt,2,1.5,2.0,1.0,Real Bed,10,675.0,1,0.0,1,1,0,0,0,22,0,0,flexible
2015.0,0,1.0,1,0,House,Private room,4,1.0,1.0,1.0,Real Bed,14,249.0,1,0.0,1,1,30,60,90,365,1,0,flexible
2014.0,0,1.0,1,1,House,Entire home/apt,4,1.0,3.0,3.0,Real Bed,9,550.0,1,0.0,1,1,17,47,77,352,0,0,flexible
2013.0,0,7.0,1,1,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,11,178.0,1,0.0,1,1,5,34,57,332,3,0,strict
2011.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,6,250.0,1,50.0,3,1,0,5,35,35,6,0,strict
2015.0,0,1.0,1,0,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,17,400.0,1,0.0,2,1,0,0,0,12,0,0,strict
2014.0,1,1.0,1,1,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,19,290.0,1,0.0,2,1,4,13,40,303,45,0,moderate
2012.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,12,120.0,2,25.0,3,1,25,55,85,353,5,0,moderate
2013.0,0,1.0,1,1,Apartment,Entire home/apt,3,1.0,2.0,3.0,Real Bed,8,300.0,1,0.0,3,1,29,59,89,364,2,0,strict
2015.0,0,2.0,1,0,House,Entire home/apt,1,1.0,2.0,1.0,Real Bed,1,300.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2014.0,0,1.0,1,0,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,7,142.0,2,0.0,1,1,27,57,87,87,4,0,flexible
2014.0,0,2.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,15,70.0,2,25.0,1,1,29,59,89,364,2,0,flexible
2014.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,12,125.0,1,0.0,1,1,20,36,66,331,15,1,moderate
2012.0,1,2.0,1,1,House,Entire home/apt,5,1.0,2.0,4.0,Real Bed,17,180.0,1,0.0,1,1,11,26,56,319,42,1,moderate
2010.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,16,125.0,1,0.0,5,1,19,23,47,315,13,0,strict
2014.0,0,5.0,1,1,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,16,109.0,4,14.0,1,1,21,51,77,352,31,1,strict
2011.0,0,7.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,15,89.0,2,40.0,1,1,26,56,86,361,29,0,strict
2014.0,1,2.0,1,0,House,Private room,2,1.0,1.0,2.0,Real Bed,6,150.0,1,0.0,2,1,28,58,88,358,28,0,flexible
2015.0,0,2.0,1,1,Townhouse,Private room,3,1.0,1.0,2.0,Real Bed,20,150.0,1,0.0,1,1,17,27,32,307,0,0,flexible
2013.0,0,1.0,1,1,Other,Entire home/apt,2,0.5,0.0,1.0,Airbed,8,1700.0,1,0.0,5,1,30,60,90,365,0,1,strict
2014.0,0,1.0,1,1,House,Private room,3,1.0,1.0,1.0,Real Bed,9,119.0,1,0.0,1,1,18,48,78,353,0,0,flexible
2015.0,0,1.0,1,0,Apartment,Entire home/apt,6,1.5,2.0,2.0,Real Bed,14,500.0,1,0.0,1,1,0,0,0,239,2,0,strict
2011.0,0,3.0,1,0,Apartment,Entire home/apt,3,1.0,1.0,3.0,Real Bed,13,120.0,3,40.0,1,1,20,40,52,245,4,1,flexible
2012.0,0,1.0,1,1,House,Entire home/apt,4,1.0,2.0,1.0,Real Bed,14,125.0,4,0.0,1,1,30,60,90,365,10,0,strict
2014.0,0,6.0,1,1,House,Private room,4,1.0,1.0,2.0,Real Bed,12,129.0,1,0.0,1,1,24,31,61,336,0,0,strict
2013.0,0,4.0,1,0,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,14,115.0,2,60.0,2,1,23,53,83,358,13,0,strict
2012.0,1,2.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,10,98.0,2,0.0,1,1,28,58,88,363,9,0,moderate
2013.0,0,1.0,1,1,House,Entire home/apt,8,1.0,3.0,5.0,Real Bed,14,600.0,6,25.0,2,1,28,58,88,363,3,0,moderate
2015.0,0,1.0,1,1,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,19,900.0,1,0.0,2,1,0,0,0,43,0,0,strict
2011.0,0,21.0,1,1,House,Entire home/apt,10,3.5,4.0,5.0,Real Bed,18,750.0,8,50.0,1,1,23,53,83,139,3,0,strict
2012.0,0,1.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,20,149.0,1,0.0,1,1,13,27,57,332,8,1,moderate
2015.0,0,1.0,1,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,12,238.0,4,0.0,3,1,27,57,87,362,0,0,moderate
2015.0,0,1.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,13,300.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2011.0,0,1.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,11,250.0,2,35.0,1,1,30,60,90,365,4,0,flexible
2014.0,1,1.0,1,0,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,13,199.0,1,0.0,2,1,20,20,20,224,13,0,moderate
2015.0,0,12.0,1,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,13,150.0,1,0.0,1,1,29,59,89,364,0,0,flexible
2011.0,0,7.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,13,80.0,2,50.0,2,1,3,31,61,336,87,0,strict
2015.0,0,1.0,1,0,House,Entire home/apt,7,2.0,3.0,7.0,Real Bed,13,800.0,1,0.0,2,1,28,47,77,167,1,0,strict
2012.0,0,2.0,1,1,House,Entire home/apt,5,1.0,2.0,3.0,Real Bed,17,275.0,1,0.0,2,1,9,9,9,220,1,1,strict
2014.0,0,1.0,1,1,House,Entire home/apt,6,2.0,3.0,4.0,Real Bed,20,995.0,1,0.0,2,1,30,60,90,365,2,0,strict
2011.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,16,210.0,1,0.0,2,1,0,19,20,295,6,0,moderate
2014.0,0,1.0,1,1,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,9,195.0,1,0.0,1,1,29,54,84,174,2,0,strict
2012.0,1,2.0,1,1,House,Private room,2,1.5,1.0,1.0,Real Bed,12,95.0,1,15.0,1,1,0,3,33,308,12,0,strict
2014.0,0,6.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,10,99.0,1,0.0,3,1,19,49,79,79,13,0,strict
2014.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,17,85.0,3,15.0,2,1,12,30,60,150,4,0,moderate
2013.0,0,2.0,1,1,House,Entire home/apt,6,2.5,3.0,4.0,Real Bed,13,179.0,2,0.0,1,1,5,20,20,159,7,0,moderate
2011.0,0,7.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,9,89.0,1,0.0,1,1,28,58,88,363,33,0,strict
2012.0,0,1.0,1,1,House,Entire home/apt,8,2.0,2.0,6.0,Real Bed,1,1000.0,1,0.0,1,1,30,60,90,359,1,0,flexible
2013.0,0,1.0,1,0,House,Entire home/apt,6,1.5,3.0,2.0,Real Bed,7,650.0,1,100.0,3,1,30,60,90,365,0,0,strict
2015.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,14,350.0,1,0.0,2,1,5,5,5,102,0,0,flexible
2011.0,0,1.0,1,1,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,16,150.0,2,15.0,1,1,0,20,50,325,3,0,moderate
2014.0,0,2.0,1,1,House,Entire home/apt,7,2.0,3.0,5.0,Real Bed,11,200.0,1,0.0,4,1,20,50,80,348,3,0,strict
2014.0,0,1.0,1,1,House,Private room,2,1.5,1.0,1.0,Real Bed,14,59.0,2,10.0,1,1,29,59,89,364,4,0,moderate
2012.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,16,65.0,1,0.0,1,1,0,0,0,39,1,0,flexible
2015.0,0,1.0,1,0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,15,179.0,1,0.0,2,1,22,52,82,355,4,0,strict
2012.0,0,11.0,1,0,Apartment,Entire home/apt,5,1.0,2.0,1.0,Real Bed,9,120.0,1,0.0,2,1,20,39,69,335,42,0,moderate
2015.0,0,12.0,1,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,13,150.0,1,0.0,1,1,29,59,89,364,0,0,flexible
2013.0,0,4.0,1,0,Apartment,Entire home/apt,3,1.5,1.0,2.0,Real Bed,11,120.0,2,50.0,2,1,23,53,83,358,2,0,strict
2015.0,0,1.0,1,1,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,14,65.0,1,30.0,1,1,0,21,51,51,27,0,moderate
2014.0,0,1.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,18,75.0,1,0.0,3,1,0,0,0,194,0,0,strict
2013.0,0,7.0,1,1,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,9,133.0,1,0.0,1,1,25,52,82,357,12,0,strict
2011.0,0,1.0,1,0,Apartment,Entire home/apt,5,1.0,1.0,2.0,Real Bed,11,171.0,8,30.0,1,1,0,0,0,23,1,0,strict
2013.0,0,339.0,1,1,House,Entire home/apt,6,1.5,3.0,4.0,Real Bed,14,199.0,1,0.0,2,1,18,48,78,353,9,0,strict
2014.0,0,1.0,1,1,House,Entire home/apt,8,2.5,3.0,3.0,Real Bed,20,750.0,1,0.0,3,1,29,59,89,364,3,0,strict
2012.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,16,100.0,2,25.0,3,1,7,18,18,247,0,0,strict
2015.0,0,1.0,1,0,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,21,120.0,1,0.0,1,1,30,60,90,365,1,0,flexible
2015.0,0,1.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,15,100.0,2,25.0,1,1,28,58,88,88,0,0,moderate
2013.0,0,339.0,1,1,House,Entire home/apt,6,1.5,2.0,3.0,Real Bed,14,110.0,1,0.0,2,1,27,57,87,357,8,0,strict
2015.0,0,1.0,1,0,House,Entire home/apt,8,2.0,3.0,3.0,Real Bed,13,5000.0,1,0.0,1,1,0,0,0,28,0,0,flexible
2013.0,0,1.0,1,1,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,11,650.0,1,0.0,1,1,30,60,90,365,3,0,strict
2014.0,0,1.0,1,0,Apartment,Private room,3,2.0,1.0,2.0,Real Bed,15,250.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2012.0,1,4.0,1,1,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,18,189.0,2,25.0,3,1,25,50,80,355,9,0,strict
2012.0,1,12.0,1,1,House,Private room,8,1.0,1.0,4.0,Real Bed,27,99.0,1,0.0,1,1,21,51,81,356,28,0,strict
2013.0,0,1.0,1,1,Condominium,Entire home/apt,2,1.5,1.0,1.0,Real Bed,17,135.0,1,0.0,2,1,10,11,11,25,3,0,flexible
2015.0,0,1.0,1,0,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,18,265.0,4,50.0,2,1,30,60,90,365,1,0,moderate
2015.0,0,1.0,1,1,Bungalow,Entire home/apt,6,1.0,2.0,3.0,Real Bed,10,124.0,1,0.0,1,1,14,44,74,349,0,0,flexible
2013.0,0,2.0,1,1,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,21,160.0,1,0.0,1,1,2,32,62,337,1,0,moderate
2015.0,0,1.0,1,0,Apartment,Private room,4,1.0,1.0,1.0,Real Bed,7,250.0,2,30.0,1,1,30,60,90,365,0,0,moderate
2012.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,10,70.0,2,100.0,3,1,25,55,85,360,12,0,strict
2011.0,0,2.0,1,1,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,16,145.0,4,25.0,2,1,13,39,58,287,129,1,strict
2015.0,0,12.0,1,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,14,150.0,1,0.0,1,1,23,53,83,139,0,0,flexible
2012.0,0,1.0,1,1,Apartment,Private room,2,0.5,1.0,1.0,Real Bed,5,333.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2015.0,0,1.0,1,0,House,Entire home/apt,10,3.5,5.0,6.0,Real Bed,21,1099.0,1,0.0,2,1,29,53,83,358,2,0,strict
2013.0,0,1.0,1,1,House,Entire home/apt,10,2.0,4.0,5.0,Real Bed,15,620.0,1,0.0,2,1,0,0,0,35,21,0,strict
2015.0,0,1.0,1,0,House,Entire home/apt,8,2.0,2.0,2.0,Real Bed,15,450.0,1,0.0,1,1,30,60,90,365,2,0,flexible
2011.0,0,1.0,1,1,House,Entire home/apt,6,3.0,3.0,4.0,Real Bed,14,1000.0,1,0.0,2,1,30,60,90,365,2,0,moderate
2012.0,0,3.0,1,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1,250.0,4,25.0,1,1,30,60,90,365,1,0,strict
2014.0,0,1.0,1,1,Other,Private room,3,1.0,1.0,1.0,Real Bed,12,89.0,2,50.0,1,1,26,56,86,361,3,0,flexible
2013.0,0,3.0,1,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,14,175.0,1,0.0,3,1,6,36,66,341,2,0,flexible
2015.0,0,1.0,1,0,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,16,135.0,1,0.0,2,1,28,50,80,80,1,0,strict
2014.0,0,1.0,1,1,House,Entire home/apt,6,1.0,2.0,2.0,Real Bed,15,150.0,1,0.0,1,1,17,47,77,352,7,0,flexible
2015.0,0,1.0,1,0,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,13,148.0,3,58.0,2,1,27,57,87,362,2,0,moderate
2015.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,14,280.0,1,0.0,1,1,21,51,81,320,6,0,flexible
2013.0,0,339.0,1,1,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,11,287.0,1,0.0,2,1,22,37,62,302,10,0,strict
2010.0,0,1.0,1,0,House,Entire home/apt,6,2.0,2.0,3.0,Real Bed,10,550.0,1,0.0,5,1,30,60,90,365,1,0,strict
2013.0,0,1.0,1,0,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,17,165.0,1,0.0,2,1,24,35,64,339,2,0,moderate
2013.0,0,1.0,1,1,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,17,250.0,4,25.0,2,1,28,58,88,353,9,0,strict
2015.0,0,1.0,1,0,House,Entire home/apt,8,3.0,4.0,6.0,Real Bed,16,599.0,1,0.0,1,1,0,0,0,148,0,0,flexible
2012.0,0,1.0,1,1,House,Entire home/apt,10,2.0,4.0,8.0,Real Bed,14,495.0,10,0.0,5,1,0,0,0,15,0,0,strict
2011.0,0,1.0,1,1,House,Entire home/apt,4,1.0,2.0,1.0,Real Bed,11,185.0,1,0.0,2,1,0,5,35,35,2,0,moderate
2015.0,0,1.0,1,0,Other,Entire home/apt,16,1.0,0.0,1.0,Airbed,8,1500.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2011.0,1,7.0,1,1,Loft,Entire home/apt,5,1.0,1.0,2.0,Real Bed,14,169.0,2,25.0,3,1,0,0,0,167,14,0,strict
2015.0,0,1.0,1,0,Townhouse,Entire home/apt,7,2.5,2.0,3.0,Real Bed,13,300.0,1,0.0,2,1,30,60,90,365,0,0,flexible
2015.0,0,1.0,1,0,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,14,199.0,1,0.0,1,1,0,0,0,12,0,0,moderate
2010.0,0,1.0,1,1,House,Entire home/apt,10,2.0,3.0,1.0,Real Bed,14,750.0,1,0.0,1,1,30,60,90,365,9,0,flexible
2012.0,0,2.0,1,1,House,Entire home/apt,6,0.5,3.0,6.0,Real Bed,12,500.0,1,0.0,2,1,30,60,90,365,7,0,flexible
2014.0,0,3.0,1,0,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,9,95.0,1,0.0,1,1,27,57,87,359,0,0,moderate
2010.0,1,6.0,1,1,House,Entire home/apt,16,6.0,10.0,16.0,Real Bed,15,500.0,1,0.0,1,1,0,0,0,16,0,0,strict
2015.0,0,1.0,1,1,House,Entire home/apt,8,2.5,4.0,5.0,Real Bed,17,1400.0,6,50.0,2,1,4,4,4,157,0,0,strict
2013.0,0,339.0,1,1,House,Entire home/apt,8,3.0,3.0,4.0,Real Bed,15,700.0,1,0.0,2,1,24,43,66,337,2,0,strict
2011.0,0,1.0,1,1,House,Entire home/apt,6,2.0,2.0,2.0,Real Bed,18,171.0,0,0.0,2,1,0,0,0,26,31,0,strict
2012.0,0,1.0,1,1,House,Entire home/apt,5,2.5,3.0,3.0,Real Bed,14,850.0,4,100.0,2,1,25,55,85,355,5,0,moderate
